,Name,Cat,Dog,Intact Female,Intact Male,Neutered Male,Spayed Female,OutcomeType_label
772,1,1,0,0,0,0,1,0
773,1,0,1,0,0,0,1,0
774,1,0,1,0,0,1,0,0
775,0,1,0,1,0,0,0,4
776,1,0,1,0,0,1,0,4
777,1,0,1,0,0,0,1,3
778,0,1,0,0,0,0,1,0
779,1,0,1,0,0,0,1,2
780,1,0,1,0,0,1,0,0
781,0,1,0,0,0,0,0,4
782,1,0,1,0,0,1,0,3
783,1,0,1,0,0,1,0,4
784,1,0,1,0,0,0,1,0
785,1,0,1,1,0,0,0,4
786,1,0,1,0,0,1,0,0
787,0,1,0,0,1,0,0,2
788,1,0,1,0,0,0,1,0
789,0,0,1,0,0,1,0,4
790,1,0,1,0,0,1,0,2
791,1,0,1,0,0,1,0,0
792,1,0,1,0,0,1,0,3
793,1,0,1,0,0,0,1,4
794,1,0,1,0,0,1,0,0
795,1,0,1,0,0,0,1,3
796,1,0,1,0,0,0,1,4
797,1,0,1,0,0,1,0,0
798,0,1,0,0,1,0,0,4
799,1,0,1,0,0,1,0,3
800,1,0,1,0,0,0,1,3
801,0,0,1,0,0,0,1,0
802,0,1,0,0,0,0,0,4
803,0,1,0,1,0,0,0,4
804,1,1,0,0,0,1,0,0
805,1,0,1,0,0,1,0,2
806,0,0,1,1,0,0,0,4
807,1,0,1,0,0,0,1,3
808,0,1,0,0,1,0,0,4
809,0,1,0,0,0,0,0,4
810,1,0,1,0,0,1,0,3
811,0,0,1,0,1,0,0,4
812,1,0,1,0,0,1,0,0
813,0,1,0,1,0,0,0,4
814,1,0,1,0,0,0,1,3
815,0,1,0,0,0,1,0,0
816,1,0,1,0,0,0,1,4
817,1,0,1,0,0,0,1,0
818,0,0,1,0,1,0,0,4
819,0,1,0,0,0,1,0,0
820,1,0,1,0,0,1,0,3
821,1,0,1,0,0,0,1,0
822,1,1,0,0,1,0,0,4
823,1,0,1,0,0,0,1,3
824,1,0,1,0,0,1,0,0
825,0,1,0,0,0,1,0,0
826,1,0,1,0,0,1,0,4
827,1,0,1,0,0,1,0,4
828,1,0,1,0,0,1,0,3
829,1,0,1,0,1,0,0,2
830,1,0,1,0,0,1,0,0
831,1,0,1,0,1,0,0,3
832,0,0,1,0,1,0,0,4
833,1,1,0,0,0,0,1,4
834,0,1,0,0,1,0,0,4
835,1,1,0,0,0,1,0,0
836,1,1,0,1,0,0,0,4
837,1,0,1,0,0,1,0,4
838,0,1,0,0,0,1,0,2
839,1,0,1,0,0,1,0,0
840,1,0,1,0,0,1,0,4
841,1,0,1,1,0,0,0,4
842,1,0,1,0,0,1,0,0
843,1,0,1,1,0,0,0,4
844,0,0,1,1,0,0,0,4
845,0,1,0,0,1,0,0,4
846,1,0,1,0,0,0,1,0
847,1,1,0,0,0,1,0,0
848,1,0,1,0,0,1,0,0
849,1,1,0,0,1,0,0,2
850,1,0,1,0,0,1,0,2
851,1,0,1,0,0,1,0,0
852,1,0,1,0,1,0,0,4
853,1,0,1,0,0,0,1,0
854,1,0,1,0,0,1,0,0
855,1,0,1,0,0,1,0,0
856,1,0,1,0,0,0,1,3
857,1,0,1,0,0,0,1,0
858,1,0,1,0,0,0,1,0
859,1,0,1,0,0,0,1,3
860,1,0,1,0,0,1,0,2
861,1,0,1,0,0,1,0,0
862,0,1,0,0,0,0,0,4
863,0,1,0,1,0,0,0,4
864,1,0,1,0,0,1,0,0
865,1,0,1,0,0,1,0,3
866,1,0,1,0,0,1,0,0
867,1,1,0,0,0,1,0,3
868,1,0,1,0,0,0,1,0
869,1,0,1,0,0,1,0,0
870,0,1,0,0,0,0,0,4
871,1,0,1,0,0,1,0,3
872,0,0,1,0,0,0,1,0
873,1,0,1,0,0,0,1,3
874,1,1,0,1,0,0,0,4
875,1,1,0,0,0,0,1,0
876,1,1,0,0,0,1,0,3
877,0,1,0,1,0,0,0,4
878,1,1,0,0,1,0,0,4
879,1,1,0,0,0,1,0,0
880,0,0,1,0,1,0,0,4
881,1,0,1,0,0,1,0,3
882,1,1,0,0,0,1,0,0
883,1,0,1,0,0,0,1,0
884,1,1,0,0,0,0,1,0
885,1,0,1,0,0,0,1,0
886,0,1,0,1,0,0,0,4
887,0,1,0,1,0,0,0,4
888,1,1,0,0,0,0,1,0
889,1,1,0,0,0,1,0,0
890,1,0,1,0,0,0,1,0
891,1,0,1,0,0,1,0,3
892,1,0,1,0,0,0,1,3
893,0,0,1,1,0,0,0,4
894,1,0,1,0,0,0,1,0
895,1,1,0,0,0,0,1,4
896,0,0,1,0,0,0,0,4
897,1,0,1,0,0,1,0,0
898,1,0,1,0,0,1,0,4
899,1,0,1,0,0,0,1,3
900,1,0,1,0,0,1,0,3
901,1,0,1,0,0,0,1,3
902,1,0,1,0,0,0,1,0
903,1,1,0,1,0,0,0,4
904,1,1,0,0,0,1,0,0
905,1,1,0,0,0,1,0,4
906,1,0,1,0,0,0,1,3
907,1,1,0,0,0,1,0,0
908,1,1,0,0,0,0,1,0
909,1,0,1,0,0,1,0,4
910,0,1,0,1,0,0,0,4
911,1,0,1,0,1,0,0,3
912,1,1,0,0,0,1,0,0
913,1,0,1,0,0,0,1,4
914,1,0,1,0,0,1,0,0
915,1,1,0,0,0,0,1,0
916,1,0,1,0,0,1,0,0
917,1,1,0,0,0,1,0,0
918,0,1,0,0,0,1,0,0
919,1,0,1,0,0,1,0,0
920,1,1,0,0,1,0,0,4
921,1,0,1,0,0,1,0,3
922,1,0,1,0,0,1,0,3
923,1,1,0,0,0,0,1,0
924,0,0,1,1,0,0,0,2
925,1,0,1,1,0,0,0,4
926,0,0,1,0,0,0,1,0
927,1,0,1,0,0,1,0,0
928,1,1,0,0,0,1,0,0
929,0,1,0,1,0,0,0,4
930,1,0,1,0,0,0,1,4
931,0,0,1,0,1,0,0,1
932,1,0,1,0,0,0,1,0
933,1,0,1,0,0,1,0,3
934,0,1,0,0,0,1,0,0
935,1,0,1,0,0,1,0,0
936,1,0,1,0,0,1,0,0
937,0,0,1,0,0,0,1,4
938,1,0,1,1,0,0,0,4
939,0,0,1,0,1,0,0,4
940,1,0,1,0,0,1,0,0
941,1,0,1,0,0,1,0,0
942,0,1,0,0,0,0,0,4
943,1,1,0,0,0,1,0,0
944,1,1,0,0,0,1,0,0
945,1,0,1,0,0,0,1,0
946,1,1,0,0,0,0,1,0
947,1,0,1,0,0,0,1,0
948,1,1,0,0,0,1,0,0
949,0,1,0,0,0,0,0,4
950,0,1,0,0,1,0,0,4
951,1,0,1,0,1,0,0,4
952,0,0,1,0,0,0,1,4
953,1,1,0,0,0,1,0,0
954,1,1,0,0,0,0,1,0
955,1,1,0,0,0,1,0,0
956,0,1,0,0,1,0,0,4
957,0,0,1,1,0,0,0,4
958,1,0,1,0,0,1,0,4
959,1,0,1,0,0,1,0,4
960,1,0,1,0,0,0,1,0
961,1,0,1,0,0,1,0,0
962,1,1,0,0,0,1,0,4
963,1,0,1,0,0,1,0,4
964,1,1,0,0,0,0,1,0
965,1,0,1,0,0,0,1,4
966,1,0,1,0,0,1,0,3
967,1,0,1,0,0,1,0,3
968,1,0,1,1,0,0,0,0
969,1,1,0,0,0,1,0,4
970,1,0,1,0,0,1,0,0
971,0,1,0,0,0,0,0,1
972,1,0,1,0,0,1,0,3
973,1,1,0,0,0,0,1,0
974,1,0,1,0,0,0,1,0
975,1,0,1,0,0,0,1,0
976,1,1,0,0,0,0,1,0
977,1,0,1,0,0,1,0,4
978,0,0,1,0,0,1,0,0
979,1,1,0,1,0,0,0,4
980,0,0,1,0,1,0,0,4
981,0,1,0,1,0,0,0,4
982,1,1,0,0,0,0,1,0
983,0,1,0,0,0,0,1,0
984,1,0,1,0,0,1,0,4
985,1,0,1,0,0,0,1,3
986,0,1,0,0,0,0,0,4
987,1,0,1,0,0,1,0,4
988,1,1,0,0,0,0,1,3
989,1,0,1,0,0,1,0,3
990,1,1,0,0,0,1,0,4
991,0,1,0,0,0,1,0,4
992,1,0,1,0,0,0,1,0
993,1,0,1,0,0,0,1,0
994,0,0,1,0,1,0,0,4
995,1,1,0,0,0,0,1,4
996,1,1,0,0,0,1,0,4
997,0,1,0,0,0,0,0,2
998,0,1,0,1,0,0,0,4
999,1,0,1,0,0,0,1,0
1000,0,1,0,1,0,0,0,4
1001,1,0,1,0,0,1,0,3
1002,1,1,0,0,1,0,0,4
1003,1,1,0,0,0,0,1,0
1004,0,0,1,0,1,0,0,4
1005,0,1,0,0,1,0,0,4
1006,0,0,1,0,0,1,0,0
1007,1,0,1,0,0,0,1,0
1008,1,1,0,0,0,0,1,0
1009,1,0,1,0,0,1,0,4
1010,1,0,1,0,0,1,0,0
1011,0,1,0,0,0,1,0,4
1012,1,0,1,0,0,1,0,0
1013,1,1,0,0,0,0,1,3
1014,1,0,1,0,0,0,1,0
1015,0,1,0,1,0,0,0,4
1016,1,1,0,0,0,0,1,3
1017,1,0,1,0,0,0,1,0
1018,0,1,0,0,0,0,0,4
1019,1,0,1,0,0,0,1,4
1020,1,0,1,0,0,1,0,0
1021,1,0,1,0,0,1,0,3
1022,1,1,0,0,1,0,0,2
1023,0,1,0,0,0,0,1,0
1024,0,1,0,0,0,0,0,4
1025,1,1,0,0,0,0,1,0
1026,1,0,1,0,0,0,1,0
1027,1,0,1,0,0,0,1,0
1028,1,0,1,0,1,0,0,3
1029,1,0,1,0,1,0,0,4
1030,1,0,1,0,0,0,1,3
1031,1,0,1,0,0,0,1,3
1032,1,0,1,0,0,1,0,3
1033,1,0,1,0,0,1,0,0
1034,1,1,0,0,0,0,1,0
1035,1,0,1,0,0,0,1,4
1036,0,1,0,0,0,0,1,4
1037,1,1,0,0,0,0,1,0
1038,1,1,0,0,1,0,0,4
1039,1,0,1,0,0,0,1,0
1040,0,1,0,0,0,1,0,4
1041,1,0,1,0,0,1,0,0
1042,1,0,1,0,0,1,0,0
1043,1,0,1,0,0,1,0,0
1044,1,0,1,0,0,0,1,0
1045,0,0,1,0,0,0,1,0
1046,0,0,1,0,0,0,1,4
1047,0,1,0,1,0,0,0,4
1048,1,1,0,0,0,1,0,4
1049,1,0,1,0,0,0,1,4
1050,1,0,1,0,0,0,1,3
1051,1,0,1,0,0,1,0,3
1052,1,0,1,0,0,1,0,0
1053,1,1,0,0,0,1,0,0
1054,1,0,1,0,0,0,1,3
1055,0,1,0,0,0,0,0,4
1056,0,1,0,0,0,0,1,0
1057,1,1,0,0,0,0,1,3
1058,0,1,0,0,0,0,0,4
1059,1,0,1,0,0,1,0,3
1060,1,1,0,0,0,0,1,0
1061,0,0,1,0,0,1,0,0
1062,1,1,0,0,0,0,1,0
1063,1,0,1,0,1,0,0,4
1064,1,0,1,0,0,1,0,3
1065,1,0,1,0,0,1,0,4
1066,1,1,0,0,0,1,0,3
1067,0,0,1,0,0,1,0,0
1068,0,1,0,0,0,0,0,4
1069,1,0,1,0,0,1,0,3
1070,0,1,0,0,0,0,0,4
1071,1,1,0,0,0,1,0,4
1072,1,0,1,0,0,1,0,0
1073,1,1,0,0,0,1,0,0
1074,1,1,0,1,0,0,0,4
1075,1,0,1,0,0,1,0,2
1076,1,0,1,0,0,0,1,0
1077,1,0,1,0,0,1,0,4
1078,1,0,1,0,0,1,0,0
1079,0,1,0,0,0,1,0,0
1080,0,0,1,0,0,0,1,0
1081,0,0,1,0,0,0,0,4
1082,1,1,0,0,0,1,0,0
1083,0,1,0,1,0,0,0,3
1084,1,1,0,0,0,0,1,4
1085,1,0,1,0,0,0,1,4
1086,1,1,0,0,0,1,0,0
1087,0,0,1,0,1,0,0,4
1088,1,0,1,0,0,0,1,0
1089,1,0,1,0,0,0,1,0
1090,1,0,1,0,0,1,0,4
1091,1,1,0,0,0,1,0,4
1092,1,1,0,0,0,1,0,0
1093,0,1,0,0,0,0,0,2
1094,1,1,0,0,0,0,1,0
1095,1,1,0,0,0,0,1,0
1096,0,1,0,0,0,0,0,4
1097,1,1,0,0,0,1,0,0
1098,1,0,1,0,0,1,0,3
1099,1,0,1,0,0,0,1,0
1100,1,0,1,0,0,1,0,3
1101,0,1,0,0,1,0,0,4
1102,1,0,1,0,0,0,1,3
1103,1,0,1,0,0,0,1,0
1104,1,0,1,0,1,0,0,4
1105,1,1,0,0,0,0,1,0
1106,1,0,1,0,0,0,1,0
1107,1,0,1,0,0,1,0,3
1108,1,0,1,0,0,1,0,3
1109,1,0,1,0,0,1,0,0
1110,1,1,0,0,0,1,0,0
1111,0,1,0,0,1,0,0,4
1112,1,0,1,0,0,1,0,4
1113,0,1,0,0,1,0,0,4
1114,1,0,1,0,0,0,1,3
1115,1,0,1,0,0,1,0,0
1116,1,1,0,0,0,1,0,0
1117,1,1,0,0,0,1,0,0
1118,1,0,1,0,0,0,1,0
1119,1,0,1,1,0,0,0,3
1120,0,1,0,0,1,0,0,4
1121,1,1,0,0,0,0,1,0
1122,0,0,1,0,0,0,1,4
1123,1,0,1,0,0,0,1,3
1124,1,1,0,0,0,1,0,0
1125,1,0,1,0,0,0,1,3
1126,0,1,0,0,0,0,0,4
1127,1,0,1,0,0,0,1,3
1128,0,0,1,0,0,0,1,4
1129,1,1,0,0,1,0,0,2
1130,0,0,1,0,0,1,0,0
1131,0,0,1,0,1,0,0,2
1132,1,0,1,1,0,0,0,4
1133,1,0,1,0,0,1,0,0
1134,0,1,0,0,0,0,1,4
1135,1,0,1,0,0,0,1,0
1136,1,0,1,0,0,0,1,3
1137,0,1,0,0,1,0,0,4
1138,1,0,1,0,0,0,1,0
1139,1,0,1,0,0,1,0,0
1140,0,1,0,1,0,0,0,4
1141,1,0,1,0,0,1,0,3
1142,1,0,1,0,0,1,0,0
1143,1,1,0,0,0,0,1,0
1144,1,1,0,0,0,1,0,0
1145,1,0,1,0,0,0,1,0
1146,1,0,1,0,0,0,1,3
1147,1,0,1,0,0,0,1,0
1148,0,1,0,0,1,0,0,4
1149,1,0,1,0,0,0,1,0
1150,0,1,0,1,0,0,0,4
1151,0,0,1,0,0,1,0,3
1152,1,1,0,1,0,0,0,1
1153,1,1,0,0,0,1,0,0
1154,0,1,0,0,0,1,0,0
1155,1,1,0,0,0,1,0,4
1156,1,1,0,0,0,0,1,0
1157,1,0,1,0,0,1,0,3
1158,1,1,0,1,0,0,0,4
1159,1,0,1,0,0,0,1,0
1160,0,1,0,0,0,0,1,0
1161,1,0,1,0,0,0,1,3
1162,1,0,1,0,0,1,0,3
1163,1,1,0,1,0,0,0,0
1164,1,0,1,0,0,1,0,0
1165,1,0,1,0,0,1,0,0
1166,1,0,1,0,0,0,1,0
1167,1,0,1,0,0,1,0,0
1168,1,1,0,0,1,0,0,4
1169,1,0,1,0,0,0,1,0
1170,1,0,1,0,0,0,1,2
1171,0,1,0,1,0,0,0,4
1172,1,0,1,0,0,0,1,4
1173,1,0,1,0,0,1,0,0
1174,1,0,1,0,0,0,1,3
1175,1,0,1,0,0,1,0,0
1176,1,0,1,0,0,0,1,0
1177,1,0,1,0,0,0,1,0
1178,1,0,1,0,0,0,1,0
1179,1,1,0,0,0,1,0,0
1180,1,0,1,0,0,1,0,0
1181,1,0,1,0,0,0,1,0
1182,1,1,0,0,0,0,1,3
1183,0,1,0,0,1,0,0,4
1184,1,0,1,0,0,1,0,4
1185,0,0,1,0,0,1,0,4
1186,1,0,1,0,0,1,0,4
1187,1,1,0,0,0,0,1,0
1188,0,0,1,0,0,1,0,4
1189,1,0,1,0,0,1,0,0
1190,0,1,0,0,1,0,0,4
1191,1,0,1,0,1,0,0,4
1192,0,1,0,1,0,0,0,4
1193,1,0,1,0,0,1,0,3
1194,0,1,0,0,1,0,0,2
1195,1,0,1,0,0,1,0,0
1196,1,0,1,0,0,0,1,0
1197,0,1,0,0,0,1,0,0
1198,1,0,1,0,0,1,0,0
1199,0,0,1,0,0,1,0,0
1200,1,0,1,0,0,0,1,0
1201,1,0,1,0,1,0,0,3
1202,0,1,0,0,0,0,1,0
1203,0,1,0,0,1,0,0,4
1204,1,1,0,0,0,1,0,0
1205,1,1,0,0,0,0,1,3
1206,1,0,1,0,0,1,0,3
1207,0,1,0,1,0,0,0,4
1208,1,1,0,0,1,0,0,4
1209,0,1,0,0,1,0,0,2
1210,1,0,1,0,1,0,0,3
1211,0,0,1,0,0,1,0,0
1212,1,0,1,0,0,1,0,4
1213,1,1,0,0,0,0,1,4
1214,1,0,1,0,0,1,0,0
1215,1,1,0,0,0,0,1,0
1216,0,0,1,0,0,0,1,3
1217,1,1,0,0,0,0,1,3
1218,0,1,0,1,0,0,0,2
1219,0,1,0,1,0,0,0,4
1220,1,1,0,0,0,1,0,0
1221,0,0,1,0,0,1,0,4
1222,1,1,0,0,0,1,0,0
1223,1,1,0,0,1,0,0,4
1224,0,0,1,0,0,1,0,0
1225,1,1,0,0,0,0,1,0
1226,0,1,0,0,0,1,0,4
1227,0,0,1,0,1,0,0,3
1228,0,1,0,1,0,0,0,2
1229,1,0,1,0,0,0,1,0
1230,1,1,0,0,0,1,0,0
1231,1,1,0,0,0,0,1,4
1232,1,1,0,0,0,0,1,0
1233,1,0,1,0,0,0,1,0
1234,0,1,0,0,1,0,0,4
1235,1,0,1,0,0,1,0,3
1236,0,1,0,0,0,0,0,4
1237,1,0,1,0,0,1,0,0
1238,0,1,0,0,1,0,0,4
1239,1,0,1,0,0,1,0,0
1240,1,0,1,0,0,0,1,0
1241,1,0,1,0,1,0,0,4
1242,1,0,1,0,0,0,1,0
1243,1,0,1,0,0,0,1,0
1244,1,0,1,0,0,1,0,3
1245,1,0,1,0,1,0,0,3
1246,1,0,1,0,0,1,0,3
1247,1,0,1,0,0,1,0,3
1248,1,0,1,0,0,1,0,0
1249,1,0,1,0,0,1,0,3
1250,0,1,0,0,0,0,1,4
1251,1,0,1,0,0,1,0,3
1252,0,1,0,0,1,0,0,4
1253,1,1,0,0,0,1,0,0
1254,1,1,0,0,0,0,1,0
1255,1,0,1,0,0,0,1,4
1256,1,0,1,0,0,0,1,3
1257,1,0,1,0,0,1,0,0
1258,1,0,1,0,0,1,0,2
1259,1,1,0,0,0,0,1,0
1260,1,0,1,0,0,1,0,0
1261,1,0,1,0,1,0,0,3
1262,1,1,0,1,0,0,0,3
1263,0,0,1,0,0,0,1,4
1264,1,0,1,1,0,0,0,4
1265,0,1,0,0,1,0,0,4
1266,1,0,1,0,0,1,0,2
1267,1,1,0,0,0,0,1,0
1268,1,1,0,0,0,0,1,4
1269,1,0,1,0,0,1,0,4
1270,1,0,1,0,0,0,1,0
1271,1,1,0,0,0,1,0,0
1272,0,1,0,1,0,0,0,4
1273,1,0,1,0,0,0,1,3
1274,1,0,1,0,0,1,0,3
1275,1,0,1,0,1,0,0,4
1276,0,1,0,0,0,0,0,4
1277,1,0,1,0,0,1,0,0
1278,1,1,0,0,0,1,0,4
1279,1,0,1,0,0,1,0,4
1280,1,1,0,0,0,1,0,0
1281,1,1,0,0,1,0,0,4
1282,0,1,0,1,0,0,0,4
1283,1,1,0,0,0,0,1,0
1284,0,1,0,0,1,0,0,2
1285,0,0,1,1,0,0,0,4
1286,0,1,0,0,1,0,0,4
1287,1,0,1,1,0,0,0,4
1288,1,0,1,0,0,1,0,3
1289,1,0,1,0,0,1,0,0
1290,0,1,0,0,1,0,0,4
1291,1,1,0,0,0,1,0,0
1292,1,0,1,0,0,1,0,0
1293,1,1,0,0,0,0,1,0
1294,0,1,0,0,0,1,0,0
1295,0,0,1,0,0,0,1,4
1296,1,0,1,0,0,0,1,0
1297,0,1,0,0,0,1,0,4
1298,1,0,1,0,0,0,1,4
1299,1,1,0,0,0,1,0,0
1300,0,0,1,1,0,0,0,2
1301,1,0,1,0,0,0,1,3
1302,1,0,1,0,0,0,1,3
1303,1,1,0,0,0,1,0,4
1304,1,0,1,0,0,0,1,2
1305,0,0,1,0,1,0,0,4
1306,1,0,1,0,0,0,1,3
1307,0,1,0,1,0,0,0,4
1308,1,0,1,0,0,0,1,0
1309,0,1,0,0,1,0,0,4
1310,1,1,0,0,0,0,1,0
1311,1,0,1,0,0,1,0,0
1312,1,0,1,0,0,1,0,3
1313,0,0,1,1,0,0,0,3
1314,1,0,1,0,1,0,0,3
1315,1,1,0,1,0,0,0,4
1316,1,0,1,0,0,1,0,4
1317,1,1,0,0,1,0,0,4
1318,1,1,0,0,0,0,1,4
1319,0,1,0,0,1,0,0,4
1320,1,1,0,0,0,0,1,0
1321,1,1,0,0,1,0,0,4
1322,1,1,0,0,0,0,1,3
1323,1,0,1,0,0,0,1,0
1324,0,1,0,1,0,0,0,4
1325,0,0,1,0,1,0,0,4
1326,0,1,0,0,1,0,0,4
1327,0,1,0,0,1,0,0,2
1328,1,0,1,1,0,0,0,2
1329,1,0,1,1,0,0,0,3
1330,1,0,1,0,0,0,1,0
1331,0,0,1,0,1,0,0,4
1332,1,0,1,0,0,0,1,3
1333,0,0,1,0,0,1,0,4
1334,1,1,0,0,0,1,0,0
1335,0,0,1,1,0,0,0,4
1336,1,0,1,0,0,0,1,4
1337,1,1,0,0,0,0,1,0
1338,1,0,1,0,0,1,0,0
1339,0,1,0,0,1,0,0,4
1340,1,0,1,0,0,0,1,4
1341,0,1,0,0,1,0,0,4
1342,0,0,1,0,0,0,1,4
1343,1,1,0,0,0,1,0,0
1344,1,0,1,0,0,1,0,0
1345,1,1,0,0,0,0,1,0
1346,1,0,1,0,1,0,0,3
1347,1,0,1,0,0,0,1,3
1348,1,0,1,1,0,0,0,0
1349,1,1,0,0,1,0,0,0
1350,1,0,1,0,0,0,1,0
1351,1,0,1,0,0,1,0,4
1352,1,1,0,0,0,0,1,0
1353,1,1,0,0,0,1,0,0
1354,0,0,1,0,0,0,1,0
1355,1,0,1,0,0,0,1,2
1356,1,0,1,0,0,0,1,0
1357,1,0,1,0,0,1,0,0
1358,1,0,1,0,0,0,1,0
1359,1,0,1,0,0,0,1,0
1360,1,0,1,0,0,0,1,2
1361,1,0,1,0,0,1,0,0
1362,1,0,1,0,0,0,1,3
1363,1,0,1,0,0,1,0,0
1364,0,0,1,0,0,1,0,4
1365,0,1,0,1,0,0,0,4
1366,0,0,1,0,0,0,0,4
1367,1,0,1,0,0,0,1,3
1368,1,0,1,0,0,1,0,0
1369,1,1,0,0,0,0,1,0
1370,1,0,1,0,0,0,1,0
1371,0,1,0,1,0,0,0,4
1372,1,0,1,0,0,1,0,0
1373,0,1,0,0,0,1,0,0
1374,1,0,1,0,0,0,1,3
1375,1,1,0,0,0,0,1,0
1376,1,0,1,1,0,0,0,3
1377,1,0,1,0,1,0,0,4
1378,1,1,0,0,1,0,0,1
1379,0,0,1,0,0,1,0,4
1380,1,1,0,0,0,1,0,0
1381,1,0,1,0,0,1,0,4
1382,1,1,0,1,0,0,0,4
1383,1,0,1,0,0,1,0,0
1384,1,0,1,0,0,1,0,3
1385,1,0,1,0,0,1,0,3
1386,1,0,1,0,0,0,1,0
1387,1,0,1,0,0,1,0,0
1388,0,1,0,0,0,0,0,4
1389,1,0,1,0,0,0,1,4
1390,1,0,1,1,0,0,0,3
1391,1,0,1,0,0,1,0,0
1392,1,0,1,0,0,1,0,3
1393,0,0,1,0,0,0,1,0
1394,1,1,0,0,0,1,0,0
1395,1,0,1,0,1,0,0,3
1396,0,1,0,0,1,0,0,2
1397,1,0,1,0,0,0,1,0
1398,1,0,1,0,0,0,1,4
1399,1,0,1,0,0,0,1,4
1400,0,0,1,0,0,0,0,4
1401,1,1,0,0,0,1,0,0
1402,0,1,0,0,1,0,0,4
1403,1,0,1,0,0,0,1,3
1404,1,1,0,0,0,1,0,3
1405,0,1,0,0,1,0,0,4
1406,1,1,0,0,0,1,0,4
1407,1,0,1,0,0,1,0,4
1408,1,1,0,0,0,1,0,0
1409,1,0,1,0,0,1,0,0
1410,1,0,1,1,0,0,0,4
1411,1,0,1,0,0,1,0,0
1412,0,1,0,0,0,0,0,4
1413,0,0,1,1,0,0,0,2
1414,1,0,1,0,0,0,1,0
1415,1,0,1,1,0,0,0,2
1416,1,0,1,0,0,1,0,4
1417,1,0,1,0,0,1,0,0
1418,1,0,1,0,0,1,0,0
1419,1,0,1,1,0,0,0,4
1420,1,0,1,0,0,1,0,4
1421,1,0,1,0,0,1,0,0
1422,1,0,1,0,0,1,0,0
1423,1,0,1,0,1,0,0,2
1424,1,1,0,0,0,0,1,0
1425,1,1,0,1,0,0,0,2
1426,1,0,1,0,0,0,1,3
1427,1,1,0,0,1,0,0,4
1428,1,1,0,0,0,1,0,0
1429,1,0,1,0,0,1,0,0
1430,1,1,0,0,0,1,0,0
1431,0,1,0,0,0,1,0,4
1432,1,1,0,0,0,1,0,0
1433,0,1,0,0,0,0,0,4
1434,1,0,1,0,0,0,1,3
1435,1,0,1,0,0,0,1,0
1436,1,0,1,0,0,1,0,3
1437,1,1,0,0,0,1,0,4
1438,1,0,1,0,0,1,0,3
1439,0,1,0,0,1,0,0,4
1440,1,1,0,0,0,1,0,0
1441,1,0,1,0,0,0,1,3
1442,1,1,0,0,0,1,0,0
1443,1,0,1,0,0,1,0,0
1444,0,0,1,0,0,1,0,2
1445,1,1,0,0,0,0,1,0
1446,1,0,1,0,0,1,0,0
1447,1,0,1,0,0,1,0,0
1448,1,0,1,0,0,1,0,0
1449,1,0,1,0,0,1,0,3
1450,1,1,0,1,0,0,0,4
1451,1,0,1,0,0,0,1,0
1452,0,1,0,0,1,0,0,4
1453,1,0,1,0,0,0,1,4
1454,1,1,0,1,0,0,0,4
1455,0,1,0,1,0,0,0,4
1456,0,1,0,0,1,0,0,4
1457,0,0,1,0,0,1,0,4
1458,1,0,1,0,0,0,1,0
1459,1,1,0,0,0,0,1,0
1460,1,0,1,0,0,1,0,3
1461,1,0,1,0,0,0,1,4
1462,1,1,0,0,0,1,0,0
1463,1,0,1,0,0,0,1,0
1464,1,1,0,0,0,1,0,0
1465,1,1,0,0,0,0,1,3
1466,1,1,0,0,0,1,0,0
1467,1,1,0,0,0,1,0,0
1468,1,0,1,0,0,0,1,0
1469,1,0,1,0,0,0,1,3
1470,1,0,1,0,0,0,1,4
1471,0,1,0,0,0,0,0,4
1472,0,0,1,0,1,0,0,4
1473,1,1,0,1,0,0,0,4
1474,1,0,1,0,0,1,0,3
1475,1,0,1,0,0,0,1,0
1476,1,0,1,0,0,1,0,0
1477,1,0,1,0,0,1,0,3
1478,1,1,0,0,0,0,1,4
1479,0,1,0,0,0,0,0,4
1480,1,0,1,1,0,0,0,4
1481,0,1,0,0,0,0,0,4
1482,1,0,1,0,0,0,1,4
1483,1,1,0,0,1,0,0,2
1484,1,0,1,0,0,1,0,0
1485,1,1,0,0,0,1,0,3
1486,1,0,1,0,0,0,1,0
1487,1,1,0,0,1,0,0,0
1488,0,1,0,0,0,0,1,3
1489,1,1,0,0,0,1,0,0
1490,1,0,1,0,0,1,0,3
1491,1,0,1,0,0,0,1,3
1492,1,0,1,0,0,1,0,0
1493,1,0,1,0,0,1,0,4
1494,1,0,1,0,0,1,0,4
1495,1,0,1,0,0,0,1,0
1496,1,0,1,0,0,1,0,2
1497,1,0,1,0,0,0,1,0
1498,1,0,1,0,0,0,1,4
1499,1,0,1,0,0,1,0,4
1500,0,1,0,0,1,0,0,4
1501,0,1,0,0,0,0,1,0
1502,1,1,0,1,0,0,0,1
1503,1,0,1,0,0,1,0,3
1504,1,0,1,0,0,0,1,0
1505,0,1,0,0,1,0,0,4
1506,0,0,1,0,1,0,0,4
1507,1,1,0,0,0,0,1,0
1508,1,1,0,0,0,0,1,0
1509,1,0,1,0,0,0,1,0
1510,0,1,0,0,1,0,0,2
1511,1,0,1,0,0,1,0,0
1512,1,0,1,0,0,0,1,3
1513,0,1,0,0,1,0,0,4
1514,1,0,1,1,0,0,0,4
1515,1,0,1,0,0,1,0,3
1516,1,0,1,0,0,1,0,3
1517,1,0,1,0,0,1,0,0
