,Cat,Dog,Intact Female,Intact Male,Neutered Male,Spayed Female,OutcomeType_label
496,0.0,1.0,0.0,0.0,0.0,1.0,0
497,0.0,1.0,0.0,1.0,0.0,0.0,4
498,0.0,1.0,1.0,0.0,0.0,0.0,3
499,0.0,1.0,0.0,0.0,1.0,0.0,3
500,1.0,0.0,0.0,1.0,0.0,0.0,4
501,0.0,1.0,0.0,0.0,1.0,0.0,4
502,0.0,1.0,0.0,0.0,0.0,1.0,3
503,1.0,0.0,0.0,1.0,0.0,0.0,0
504,1.0,0.0,0.0,0.0,1.0,0.0,3
505,0.0,1.0,1.0,0.0,0.0,0.0,3
506,0.0,1.0,0.0,0.0,1.0,0.0,0
507,1.0,0.0,1.0,0.0,0.0,0.0,4
508,1.0,0.0,0.0,0.0,0.0,0.0,4
509,1.0,0.0,0.0,0.0,0.0,0.0,4
510,0.0,1.0,0.0,0.0,0.0,1.0,3
511,1.0,0.0,1.0,0.0,0.0,0.0,4
512,1.0,0.0,0.0,0.0,0.0,1.0,3
513,1.0,0.0,1.0,0.0,0.0,0.0,4
514,0.0,1.0,0.0,0.0,1.0,0.0,3
515,1.0,0.0,0.0,0.0,1.0,0.0,3
516,0.0,1.0,0.0,0.0,1.0,0.0,3
517,0.0,1.0,0.0,1.0,0.0,0.0,4
518,0.0,1.0,0.0,0.0,0.0,1.0,3
519,0.0,1.0,0.0,0.0,0.0,1.0,0
520,0.0,1.0,0.0,0.0,1.0,0.0,0
521,1.0,0.0,0.0,0.0,1.0,0.0,0
522,0.0,1.0,0.0,0.0,0.0,0.0,2
523,0.0,1.0,0.0,0.0,1.0,0.0,0
524,1.0,0.0,0.0,0.0,0.0,1.0,0
525,1.0,0.0,0.0,1.0,0.0,0.0,2
526,0.0,1.0,0.0,0.0,0.0,1.0,3
527,0.0,1.0,0.0,1.0,0.0,0.0,4
528,1.0,0.0,0.0,0.0,1.0,0.0,0
529,1.0,0.0,0.0,0.0,1.0,0.0,0
530,1.0,0.0,1.0,0.0,0.0,0.0,4
531,0.0,1.0,0.0,0.0,1.0,0.0,3
532,1.0,0.0,0.0,0.0,1.0,0.0,4
533,0.0,1.0,0.0,0.0,0.0,1.0,4
534,1.0,0.0,0.0,0.0,0.0,1.0,0
535,1.0,0.0,0.0,0.0,1.0,0.0,0
536,0.0,1.0,0.0,0.0,1.0,0.0,4
537,0.0,1.0,0.0,0.0,1.0,0.0,3
538,1.0,0.0,0.0,0.0,1.0,0.0,2
539,0.0,1.0,0.0,0.0,1.0,0.0,2
540,1.0,0.0,0.0,0.0,1.0,0.0,0
541,0.0,1.0,0.0,0.0,0.0,1.0,0
542,1.0,0.0,0.0,0.0,0.0,0.0,2
543,0.0,1.0,0.0,0.0,1.0,0.0,0
544,1.0,0.0,0.0,0.0,1.0,0.0,0
545,1.0,0.0,0.0,0.0,0.0,1.0,4
546,1.0,0.0,0.0,0.0,1.0,0.0,3
547,0.0,1.0,0.0,0.0,1.0,0.0,3
548,0.0,1.0,0.0,0.0,0.0,1.0,0
549,1.0,0.0,1.0,0.0,0.0,0.0,4
550,0.0,1.0,0.0,0.0,0.0,1.0,0
551,1.0,0.0,0.0,0.0,0.0,1.0,0
552,1.0,0.0,0.0,0.0,1.0,0.0,3
553,1.0,0.0,0.0,1.0,0.0,0.0,1
554,0.0,1.0,0.0,0.0,1.0,0.0,0
555,1.0,0.0,1.0,0.0,0.0,0.0,4
556,0.0,1.0,0.0,0.0,0.0,1.0,0
557,1.0,0.0,0.0,0.0,1.0,0.0,4
558,1.0,0.0,0.0,0.0,0.0,0.0,4
559,0.0,1.0,1.0,0.0,0.0,0.0,4
560,1.0,0.0,0.0,0.0,1.0,0.0,0
561,1.0,0.0,0.0,0.0,0.0,1.0,0
562,1.0,0.0,0.0,1.0,0.0,0.0,2
563,0.0,1.0,1.0,0.0,0.0,0.0,4
564,0.0,1.0,0.0,0.0,0.0,1.0,4
565,1.0,0.0,0.0,0.0,0.0,1.0,0
566,1.0,0.0,0.0,1.0,0.0,0.0,1
567,0.0,1.0,0.0,0.0,0.0,1.0,0
568,0.0,1.0,0.0,0.0,0.0,1.0,0
569,0.0,1.0,0.0,0.0,1.0,0.0,3
570,0.0,1.0,0.0,1.0,0.0,0.0,3
571,0.0,1.0,0.0,0.0,0.0,1.0,3
572,0.0,1.0,0.0,0.0,0.0,1.0,0
573,1.0,0.0,0.0,0.0,0.0,1.0,0
574,0.0,1.0,0.0,0.0,0.0,1.0,0
575,0.0,1.0,0.0,0.0,0.0,1.0,0
576,1.0,0.0,0.0,0.0,0.0,0.0,4
577,0.0,1.0,0.0,0.0,1.0,0.0,0
578,1.0,0.0,0.0,0.0,1.0,0.0,4
579,0.0,1.0,0.0,0.0,1.0,0.0,0
580,1.0,0.0,0.0,0.0,1.0,0.0,0
581,1.0,0.0,0.0,1.0,0.0,0.0,4
582,1.0,0.0,0.0,0.0,1.0,0.0,4
583,0.0,1.0,0.0,0.0,1.0,0.0,0
584,1.0,0.0,0.0,0.0,1.0,0.0,4
585,0.0,1.0,0.0,0.0,0.0,1.0,3
586,0.0,1.0,0.0,0.0,1.0,0.0,3
587,0.0,1.0,1.0,0.0,0.0,0.0,3
588,0.0,1.0,0.0,0.0,0.0,1.0,0
589,0.0,1.0,0.0,1.0,0.0,0.0,2
590,0.0,1.0,0.0,0.0,0.0,1.0,3
591,0.0,1.0,0.0,0.0,1.0,0.0,0
592,1.0,0.0,0.0,0.0,1.0,0.0,0
593,0.0,1.0,1.0,0.0,0.0,0.0,4
594,0.0,1.0,0.0,0.0,0.0,1.0,0
595,0.0,1.0,0.0,0.0,1.0,0.0,0
596,1.0,0.0,0.0,0.0,0.0,1.0,0
597,1.0,0.0,0.0,0.0,1.0,0.0,0
598,0.0,1.0,0.0,0.0,0.0,1.0,3
599,0.0,1.0,1.0,0.0,0.0,0.0,0
600,0.0,1.0,1.0,0.0,0.0,0.0,4
601,0.0,1.0,0.0,0.0,1.0,0.0,4
602,1.0,0.0,0.0,0.0,0.0,0.0,4
603,1.0,0.0,0.0,1.0,0.0,0.0,4
604,1.0,0.0,1.0,0.0,0.0,0.0,4
605,0.0,1.0,0.0,0.0,0.0,1.0,4
606,1.0,0.0,0.0,0.0,0.0,1.0,3
607,0.0,1.0,0.0,0.0,1.0,0.0,0
608,1.0,0.0,0.0,0.0,0.0,1.0,0
609,0.0,1.0,0.0,1.0,0.0,0.0,2
610,0.0,1.0,0.0,0.0,0.0,1.0,0
611,0.0,1.0,0.0,0.0,1.0,0.0,0
612,1.0,0.0,0.0,0.0,0.0,0.0,4
613,1.0,0.0,0.0,0.0,0.0,0.0,4
614,0.0,1.0,0.0,0.0,0.0,1.0,0
615,0.0,1.0,0.0,0.0,1.0,0.0,3
616,1.0,0.0,0.0,0.0,1.0,0.0,0
617,0.0,1.0,1.0,0.0,0.0,0.0,4
618,0.0,1.0,0.0,0.0,1.0,0.0,3
619,1.0,0.0,0.0,1.0,0.0,0.0,4
620,1.0,0.0,0.0,0.0,0.0,1.0,0
621,0.0,1.0,0.0,0.0,1.0,0.0,2
622,1.0,0.0,0.0,0.0,0.0,1.0,0
623,1.0,0.0,1.0,0.0,0.0,0.0,4
624,0.0,1.0,0.0,0.0,0.0,1.0,0
625,0.0,1.0,0.0,1.0,0.0,0.0,2
626,0.0,1.0,0.0,0.0,1.0,0.0,4
627,1.0,0.0,0.0,0.0,1.0,0.0,4
628,0.0,1.0,0.0,0.0,1.0,0.0,3
629,0.0,1.0,0.0,0.0,1.0,0.0,0
630,0.0,1.0,1.0,0.0,0.0,0.0,4
631,1.0,0.0,0.0,0.0,1.0,0.0,0
632,1.0,0.0,0.0,1.0,0.0,0.0,4
633,1.0,0.0,0.0,0.0,1.0,0.0,4
634,1.0,0.0,0.0,0.0,1.0,0.0,0
635,0.0,1.0,0.0,0.0,1.0,0.0,3
636,0.0,1.0,0.0,0.0,1.0,0.0,0
637,0.0,1.0,0.0,0.0,0.0,1.0,0
638,0.0,1.0,0.0,0.0,0.0,1.0,0
639,1.0,0.0,0.0,0.0,1.0,0.0,0
640,0.0,1.0,0.0,0.0,1.0,0.0,3
641,0.0,1.0,0.0,0.0,1.0,0.0,0
642,0.0,1.0,0.0,1.0,0.0,0.0,4
643,0.0,1.0,1.0,0.0,0.0,0.0,3
644,0.0,1.0,0.0,0.0,0.0,1.0,4
645,0.0,1.0,0.0,0.0,0.0,1.0,0
646,0.0,1.0,0.0,1.0,0.0,0.0,4
647,0.0,1.0,1.0,0.0,0.0,0.0,4
648,0.0,1.0,0.0,0.0,0.0,1.0,0
649,0.0,1.0,0.0,0.0,1.0,0.0,0
650,1.0,0.0,0.0,0.0,0.0,1.0,2
651,0.0,1.0,0.0,0.0,1.0,0.0,4
652,0.0,1.0,0.0,0.0,1.0,0.0,0
653,1.0,0.0,0.0,0.0,0.0,1.0,0
654,0.0,1.0,0.0,0.0,0.0,1.0,3
655,0.0,1.0,0.0,0.0,0.0,1.0,0
656,1.0,0.0,0.0,0.0,0.0,1.0,4
657,0.0,1.0,0.0,0.0,0.0,1.0,0
658,1.0,0.0,0.0,0.0,0.0,0.0,4
659,1.0,0.0,0.0,0.0,1.0,0.0,4
660,1.0,0.0,0.0,0.0,1.0,0.0,0
661,1.0,0.0,0.0,0.0,0.0,1.0,0
662,0.0,1.0,0.0,0.0,0.0,1.0,2
663,0.0,1.0,0.0,0.0,1.0,0.0,3
664,1.0,0.0,0.0,0.0,0.0,1.0,0
665,1.0,0.0,0.0,1.0,0.0,0.0,4
666,1.0,0.0,0.0,1.0,0.0,0.0,4
667,1.0,0.0,0.0,0.0,1.0,0.0,0
668,1.0,0.0,1.0,0.0,0.0,0.0,0
669,0.0,1.0,0.0,0.0,0.0,1.0,0
670,1.0,0.0,0.0,0.0,1.0,0.0,2
671,0.0,1.0,0.0,0.0,0.0,1.0,2
672,1.0,0.0,1.0,0.0,0.0,0.0,4
673,0.0,1.0,0.0,0.0,1.0,0.0,3
674,1.0,0.0,1.0,0.0,0.0,0.0,2
675,0.0,1.0,0.0,0.0,0.0,1.0,0
676,0.0,1.0,1.0,0.0,0.0,0.0,4
677,0.0,1.0,0.0,0.0,0.0,1.0,4
678,0.0,1.0,0.0,0.0,0.0,1.0,0
679,0.0,1.0,0.0,0.0,1.0,0.0,4
680,0.0,1.0,0.0,0.0,1.0,0.0,2
681,1.0,0.0,0.0,0.0,0.0,1.0,0
682,1.0,0.0,1.0,0.0,0.0,0.0,4
683,1.0,0.0,1.0,0.0,0.0,0.0,4
684,1.0,0.0,0.0,0.0,1.0,0.0,0
685,1.0,0.0,0.0,0.0,1.0,0.0,0
686,1.0,0.0,0.0,0.0,1.0,0.0,0
687,1.0,0.0,0.0,0.0,1.0,0.0,0
688,0.0,1.0,0.0,0.0,0.0,1.0,0
689,1.0,0.0,0.0,0.0,0.0,1.0,0
690,1.0,0.0,0.0,0.0,0.0,1.0,0
691,1.0,0.0,0.0,0.0,0.0,1.0,0
692,0.0,1.0,0.0,0.0,0.0,1.0,3
693,0.0,1.0,0.0,0.0,1.0,0.0,3
694,1.0,0.0,1.0,0.0,0.0,0.0,4
695,0.0,1.0,0.0,0.0,1.0,0.0,3
696,0.0,1.0,0.0,0.0,1.0,0.0,4
697,1.0,0.0,0.0,0.0,1.0,0.0,0
698,0.0,1.0,0.0,0.0,1.0,0.0,3
699,0.0,1.0,0.0,0.0,1.0,0.0,3
700,0.0,1.0,0.0,1.0,0.0,0.0,4
701,1.0,0.0,0.0,0.0,0.0,1.0,4
702,1.0,0.0,0.0,0.0,1.0,0.0,0
703,0.0,1.0,0.0,0.0,1.0,0.0,3
704,0.0,1.0,0.0,0.0,0.0,1.0,0
705,1.0,0.0,0.0,0.0,1.0,0.0,2
706,0.0,1.0,0.0,0.0,1.0,0.0,3
707,1.0,0.0,1.0,0.0,0.0,0.0,4
708,1.0,0.0,0.0,0.0,0.0,1.0,0
709,1.0,0.0,0.0,0.0,1.0,0.0,0
710,0.0,1.0,0.0,0.0,1.0,0.0,4
711,1.0,0.0,0.0,1.0,0.0,0.0,4
712,0.0,1.0,0.0,1.0,0.0,0.0,3
713,1.0,0.0,1.0,0.0,0.0,0.0,4
714,1.0,0.0,0.0,0.0,0.0,1.0,4
715,0.0,1.0,0.0,0.0,1.0,0.0,4
716,0.0,1.0,0.0,0.0,0.0,1.0,3
717,0.0,1.0,0.0,0.0,0.0,1.0,3
718,1.0,0.0,0.0,0.0,1.0,0.0,4
719,1.0,0.0,0.0,0.0,0.0,1.0,0
720,1.0,0.0,0.0,0.0,0.0,1.0,0
721,0.0,1.0,0.0,0.0,0.0,1.0,3
722,1.0,0.0,0.0,1.0,0.0,0.0,2
723,0.0,1.0,0.0,0.0,1.0,0.0,0
724,1.0,0.0,0.0,1.0,0.0,0.0,4
725,0.0,1.0,0.0,0.0,1.0,0.0,4
726,1.0,0.0,0.0,1.0,0.0,0.0,4
727,0.0,1.0,0.0,0.0,1.0,0.0,0
728,0.0,1.0,0.0,0.0,1.0,0.0,2
729,0.0,1.0,0.0,0.0,1.0,0.0,0
730,0.0,1.0,0.0,0.0,1.0,0.0,4
731,0.0,1.0,0.0,0.0,1.0,0.0,0
732,0.0,1.0,1.0,0.0,0.0,0.0,4
733,1.0,0.0,0.0,0.0,1.0,0.0,3
734,0.0,1.0,0.0,0.0,0.0,1.0,4
735,0.0,1.0,0.0,0.0,0.0,1.0,0
736,1.0,0.0,0.0,1.0,0.0,0.0,4
737,1.0,0.0,0.0,0.0,1.0,0.0,0
738,0.0,1.0,0.0,0.0,0.0,0.0,4
739,0.0,1.0,0.0,0.0,0.0,1.0,0
740,0.0,1.0,0.0,0.0,1.0,0.0,2
741,0.0,1.0,1.0,0.0,0.0,0.0,4
742,0.0,1.0,0.0,0.0,0.0,1.0,0
743,0.0,1.0,0.0,0.0,0.0,1.0,4
744,0.0,1.0,0.0,0.0,1.0,0.0,0
745,0.0,1.0,1.0,0.0,0.0,0.0,4
746,0.0,1.0,0.0,0.0,1.0,0.0,0
747,1.0,0.0,0.0,0.0,1.0,0.0,0
748,0.0,1.0,0.0,0.0,0.0,1.0,0
749,1.0,0.0,0.0,0.0,1.0,0.0,0
750,0.0,1.0,1.0,0.0,0.0,0.0,3
751,0.0,1.0,0.0,1.0,0.0,0.0,4
752,0.0,1.0,0.0,0.0,1.0,0.0,3
753,1.0,0.0,0.0,1.0,0.0,0.0,4
754,1.0,0.0,1.0,0.0,0.0,0.0,4
755,1.0,0.0,0.0,0.0,0.0,1.0,4
756,1.0,0.0,0.0,0.0,0.0,1.0,0
757,1.0,0.0,0.0,0.0,0.0,1.0,0
758,1.0,0.0,0.0,0.0,1.0,0.0,3
759,1.0,0.0,0.0,0.0,0.0,1.0,0
760,0.0,1.0,1.0,0.0,0.0,0.0,4
761,1.0,0.0,0.0,1.0,0.0,0.0,4
762,0.0,1.0,0.0,0.0,1.0,0.0,0
763,1.0,0.0,0.0,0.0,1.0,0.0,3
764,1.0,0.0,0.0,1.0,0.0,0.0,4
765,1.0,0.0,0.0,0.0,1.0,0.0,0
766,0.0,1.0,1.0,0.0,0.0,0.0,4
767,1.0,0.0,0.0,0.0,0.0,1.0,0
768,1.0,0.0,1.0,0.0,0.0,0.0,4
769,1.0,0.0,0.0,0.0,1.0,0.0,4
770,0.0,1.0,0.0,0.0,1.0,0.0,4
771,0.0,1.0,0.0,0.0,1.0,0.0,2
772,1.0,0.0,0.0,0.0,0.0,1.0,0
773,0.0,1.0,0.0,0.0,0.0,1.0,0
774,0.0,1.0,0.0,0.0,1.0,0.0,0
775,1.0,0.0,1.0,0.0,0.0,0.0,4
776,0.0,1.0,0.0,0.0,1.0,0.0,4
777,0.0,1.0,0.0,0.0,0.0,1.0,3
778,1.0,0.0,0.0,0.0,0.0,1.0,0
779,0.0,1.0,0.0,0.0,0.0,1.0,2
780,0.0,1.0,0.0,0.0,1.0,0.0,0
781,1.0,0.0,0.0,0.0,0.0,0.0,4
782,0.0,1.0,0.0,0.0,1.0,0.0,3
783,0.0,1.0,0.0,0.0,1.0,0.0,4
784,0.0,1.0,0.0,0.0,0.0,1.0,0
785,0.0,1.0,1.0,0.0,0.0,0.0,4
786,0.0,1.0,0.0,0.0,1.0,0.0,0
787,1.0,0.0,0.0,1.0,0.0,0.0,2
788,0.0,1.0,0.0,0.0,0.0,1.0,0
789,0.0,1.0,0.0,0.0,1.0,0.0,4
790,0.0,1.0,0.0,0.0,1.0,0.0,2
791,0.0,1.0,0.0,0.0,1.0,0.0,0
792,0.0,1.0,0.0,0.0,1.0,0.0,3
793,0.0,1.0,0.0,0.0,0.0,1.0,4
794,0.0,1.0,0.0,0.0,1.0,0.0,0
795,0.0,1.0,0.0,0.0,0.0,1.0,3
796,0.0,1.0,0.0,0.0,0.0,1.0,4
797,0.0,1.0,0.0,0.0,1.0,0.0,0
798,1.0,0.0,0.0,1.0,0.0,0.0,4
799,0.0,1.0,0.0,0.0,1.0,0.0,3
800,0.0,1.0,0.0,0.0,0.0,1.0,3
801,0.0,1.0,0.0,0.0,0.0,1.0,0
802,1.0,0.0,0.0,0.0,0.0,0.0,4
803,1.0,0.0,1.0,0.0,0.0,0.0,4
804,1.0,0.0,0.0,0.0,1.0,0.0,0
805,0.0,1.0,0.0,0.0,1.0,0.0,2
806,0.0,1.0,1.0,0.0,0.0,0.0,4
807,0.0,1.0,0.0,0.0,0.0,1.0,3
808,1.0,0.0,0.0,1.0,0.0,0.0,4
809,1.0,0.0,0.0,0.0,0.0,0.0,4
810,0.0,1.0,0.0,0.0,1.0,0.0,3
811,0.0,1.0,0.0,1.0,0.0,0.0,4
812,0.0,1.0,0.0,0.0,1.0,0.0,0
813,1.0,0.0,1.0,0.0,0.0,0.0,4
814,0.0,1.0,0.0,0.0,0.0,1.0,3
815,1.0,0.0,0.0,0.0,1.0,0.0,0
816,0.0,1.0,0.0,0.0,0.0,1.0,4
817,0.0,1.0,0.0,0.0,0.0,1.0,0
818,0.0,1.0,0.0,1.0,0.0,0.0,4
819,1.0,0.0,0.0,0.0,1.0,0.0,0
820,0.0,1.0,0.0,0.0,1.0,0.0,3
821,0.0,1.0,0.0,0.0,0.0,1.0,0
822,1.0,0.0,0.0,1.0,0.0,0.0,4
823,0.0,1.0,0.0,0.0,0.0,1.0,3
824,0.0,1.0,0.0,0.0,1.0,0.0,0
825,1.0,0.0,0.0,0.0,1.0,0.0,0
826,0.0,1.0,0.0,0.0,1.0,0.0,4
827,0.0,1.0,0.0,0.0,1.0,0.0,4
828,0.0,1.0,0.0,0.0,1.0,0.0,3
829,0.0,1.0,0.0,1.0,0.0,0.0,2
830,0.0,1.0,0.0,0.0,1.0,0.0,0
831,0.0,1.0,0.0,1.0,0.0,0.0,3
832,0.0,1.0,0.0,1.0,0.0,0.0,4
833,1.0,0.0,0.0,0.0,0.0,1.0,4
834,1.0,0.0,0.0,1.0,0.0,0.0,4
835,1.0,0.0,0.0,0.0,1.0,0.0,0
836,1.0,0.0,1.0,0.0,0.0,0.0,4
837,0.0,1.0,0.0,0.0,1.0,0.0,4
838,1.0,0.0,0.0,0.0,1.0,0.0,2
839,0.0,1.0,0.0,0.0,1.0,0.0,0
840,0.0,1.0,0.0,0.0,1.0,0.0,4
841,0.0,1.0,1.0,0.0,0.0,0.0,4
842,0.0,1.0,0.0,0.0,1.0,0.0,0
843,0.0,1.0,1.0,0.0,0.0,0.0,4
844,0.0,1.0,1.0,0.0,0.0,0.0,4
845,1.0,0.0,0.0,1.0,0.0,0.0,4
846,0.0,1.0,0.0,0.0,0.0,1.0,0
847,1.0,0.0,0.0,0.0,1.0,0.0,0
848,0.0,1.0,0.0,0.0,1.0,0.0,0
849,1.0,0.0,0.0,1.0,0.0,0.0,2
850,0.0,1.0,0.0,0.0,1.0,0.0,2
851,0.0,1.0,0.0,0.0,1.0,0.0,0
852,0.0,1.0,0.0,1.0,0.0,0.0,4
853,0.0,1.0,0.0,0.0,0.0,1.0,0
854,0.0,1.0,0.0,0.0,1.0,0.0,0
855,0.0,1.0,0.0,0.0,1.0,0.0,0
856,0.0,1.0,0.0,0.0,0.0,1.0,3
857,0.0,1.0,0.0,0.0,0.0,1.0,0
858,0.0,1.0,0.0,0.0,0.0,1.0,0
859,0.0,1.0,0.0,0.0,0.0,1.0,3
860,0.0,1.0,0.0,0.0,1.0,0.0,2
861,0.0,1.0,0.0,0.0,1.0,0.0,0
862,1.0,0.0,0.0,0.0,0.0,0.0,4
863,1.0,0.0,1.0,0.0,0.0,0.0,4
864,0.0,1.0,0.0,0.0,1.0,0.0,0
865,0.0,1.0,0.0,0.0,1.0,0.0,3
866,0.0,1.0,0.0,0.0,1.0,0.0,0
867,1.0,0.0,0.0,0.0,1.0,0.0,3
868,0.0,1.0,0.0,0.0,0.0,1.0,0
869,0.0,1.0,0.0,0.0,1.0,0.0,0
870,1.0,0.0,0.0,0.0,0.0,0.0,4
871,0.0,1.0,0.0,0.0,1.0,0.0,3
872,0.0,1.0,0.0,0.0,0.0,1.0,0
873,0.0,1.0,0.0,0.0,0.0,1.0,3
874,1.0,0.0,1.0,0.0,0.0,0.0,4
875,1.0,0.0,0.0,0.0,0.0,1.0,0
876,1.0,0.0,0.0,0.0,1.0,0.0,3
877,1.0,0.0,1.0,0.0,0.0,0.0,4
878,1.0,0.0,0.0,1.0,0.0,0.0,4
879,1.0,0.0,0.0,0.0,1.0,0.0,0
880,0.0,1.0,0.0,1.0,0.0,0.0,4
881,0.0,1.0,0.0,0.0,1.0,0.0,3
882,1.0,0.0,0.0,0.0,1.0,0.0,0
883,0.0,1.0,0.0,0.0,0.0,1.0,0
884,1.0,0.0,0.0,0.0,0.0,1.0,0
885,0.0,1.0,0.0,0.0,0.0,1.0,0
886,1.0,0.0,1.0,0.0,0.0,0.0,4
887,1.0,0.0,1.0,0.0,0.0,0.0,4
888,1.0,0.0,0.0,0.0,0.0,1.0,0
889,1.0,0.0,0.0,0.0,1.0,0.0,0
890,0.0,1.0,0.0,0.0,0.0,1.0,0
891,0.0,1.0,0.0,0.0,1.0,0.0,3
892,0.0,1.0,0.0,0.0,0.0,1.0,3
893,0.0,1.0,1.0,0.0,0.0,0.0,4
894,0.0,1.0,0.0,0.0,0.0,1.0,0
895,1.0,0.0,0.0,0.0,0.0,1.0,4
896,0.0,1.0,0.0,0.0,0.0,0.0,4
897,0.0,1.0,0.0,0.0,1.0,0.0,0
898,0.0,1.0,0.0,0.0,1.0,0.0,4
899,0.0,1.0,0.0,0.0,0.0,1.0,3
900,0.0,1.0,0.0,0.0,1.0,0.0,3
901,0.0,1.0,0.0,0.0,0.0,1.0,3
902,0.0,1.0,0.0,0.0,0.0,1.0,0
903,1.0,0.0,1.0,0.0,0.0,0.0,4
904,1.0,0.0,0.0,0.0,1.0,0.0,0
905,1.0,0.0,0.0,0.0,1.0,0.0,4
906,0.0,1.0,0.0,0.0,0.0,1.0,3
907,1.0,0.0,0.0,0.0,1.0,0.0,0
908,1.0,0.0,0.0,0.0,0.0,1.0,0
909,0.0,1.0,0.0,0.0,1.0,0.0,4
910,1.0,0.0,1.0,0.0,0.0,0.0,4
911,0.0,1.0,0.0,1.0,0.0,0.0,3
912,1.0,0.0,0.0,0.0,1.0,0.0,0
913,0.0,1.0,0.0,0.0,0.0,1.0,4
914,0.0,1.0,0.0,0.0,1.0,0.0,0
915,1.0,0.0,0.0,0.0,0.0,1.0,0
916,0.0,1.0,0.0,0.0,1.0,0.0,0
917,1.0,0.0,0.0,0.0,1.0,0.0,0
918,1.0,0.0,0.0,0.0,1.0,0.0,0
919,0.0,1.0,0.0,0.0,1.0,0.0,0
920,1.0,0.0,0.0,1.0,0.0,0.0,4
921,0.0,1.0,0.0,0.0,1.0,0.0,3
922,0.0,1.0,0.0,0.0,1.0,0.0,3
923,1.0,0.0,0.0,0.0,0.0,1.0,0
924,0.0,1.0,1.0,0.0,0.0,0.0,2
925,0.0,1.0,1.0,0.0,0.0,0.0,4
926,0.0,1.0,0.0,0.0,0.0,1.0,0
927,0.0,1.0,0.0,0.0,1.0,0.0,0
928,1.0,0.0,0.0,0.0,1.0,0.0,0
929,1.0,0.0,1.0,0.0,0.0,0.0,4
930,0.0,1.0,0.0,0.0,0.0,1.0,4
931,0.0,1.0,0.0,1.0,0.0,0.0,1
932,0.0,1.0,0.0,0.0,0.0,1.0,0
933,0.0,1.0,0.0,0.0,1.0,0.0,3
934,1.0,0.0,0.0,0.0,1.0,0.0,0
935,0.0,1.0,0.0,0.0,1.0,0.0,0
936,0.0,1.0,0.0,0.0,1.0,0.0,0
937,0.0,1.0,0.0,0.0,0.0,1.0,4
938,0.0,1.0,1.0,0.0,0.0,0.0,4
939,0.0,1.0,0.0,1.0,0.0,0.0,4
940,0.0,1.0,0.0,0.0,1.0,0.0,0
941,0.0,1.0,0.0,0.0,1.0,0.0,0
942,1.0,0.0,0.0,0.0,0.0,0.0,4
943,1.0,0.0,0.0,0.0,1.0,0.0,0
944,1.0,0.0,0.0,0.0,1.0,0.0,0
945,0.0,1.0,0.0,0.0,0.0,1.0,0
946,1.0,0.0,0.0,0.0,0.0,1.0,0
947,0.0,1.0,0.0,0.0,0.0,1.0,0
948,1.0,0.0,0.0,0.0,1.0,0.0,0
949,1.0,0.0,0.0,0.0,0.0,0.0,4
950,1.0,0.0,0.0,1.0,0.0,0.0,4
951,0.0,1.0,0.0,1.0,0.0,0.0,4
952,0.0,1.0,0.0,0.0,0.0,1.0,4
953,1.0,0.0,0.0,0.0,1.0,0.0,0
954,1.0,0.0,0.0,0.0,0.0,1.0,0
955,1.0,0.0,0.0,0.0,1.0,0.0,0
956,1.0,0.0,0.0,1.0,0.0,0.0,4
957,0.0,1.0,1.0,0.0,0.0,0.0,4
958,0.0,1.0,0.0,0.0,1.0,0.0,4
959,0.0,1.0,0.0,0.0,1.0,0.0,4
960,0.0,1.0,0.0,0.0,0.0,1.0,0
961,0.0,1.0,0.0,0.0,1.0,0.0,0
962,1.0,0.0,0.0,0.0,1.0,0.0,4
963,0.0,1.0,0.0,0.0,1.0,0.0,4
964,1.0,0.0,0.0,0.0,0.0,1.0,0
965,0.0,1.0,0.0,0.0,0.0,1.0,4
966,0.0,1.0,0.0,0.0,1.0,0.0,3
967,0.0,1.0,0.0,0.0,1.0,0.0,3
968,0.0,1.0,1.0,0.0,0.0,0.0,0
969,1.0,0.0,0.0,0.0,1.0,0.0,4
970,0.0,1.0,0.0,0.0,1.0,0.0,0
971,1.0,0.0,0.0,0.0,0.0,0.0,1
972,0.0,1.0,0.0,0.0,1.0,0.0,3
973,1.0,0.0,0.0,0.0,0.0,1.0,0
974,0.0,1.0,0.0,0.0,0.0,1.0,0
975,0.0,1.0,0.0,0.0,0.0,1.0,0
976,1.0,0.0,0.0,0.0,0.0,1.0,0
977,0.0,1.0,0.0,0.0,1.0,0.0,4
978,0.0,1.0,0.0,0.0,1.0,0.0,0
979,1.0,0.0,1.0,0.0,0.0,0.0,4
980,0.0,1.0,0.0,1.0,0.0,0.0,4
981,1.0,0.0,1.0,0.0,0.0,0.0,4
982,1.0,0.0,0.0,0.0,0.0,1.0,0
983,1.0,0.0,0.0,0.0,0.0,1.0,0
984,0.0,1.0,0.0,0.0,1.0,0.0,4
985,0.0,1.0,0.0,0.0,0.0,1.0,3
986,1.0,0.0,0.0,0.0,0.0,0.0,4
987,0.0,1.0,0.0,0.0,1.0,0.0,4
988,1.0,0.0,0.0,0.0,0.0,1.0,3
989,0.0,1.0,0.0,0.0,1.0,0.0,3
990,1.0,0.0,0.0,0.0,1.0,0.0,4
991,1.0,0.0,0.0,0.0,1.0,0.0,4
992,0.0,1.0,0.0,0.0,0.0,1.0,0
993,0.0,1.0,0.0,0.0,0.0,1.0,0
